Hubs,Auth
119271,53389
119271,48642
119271,127612
119271,158892
119271,6548
119271,70541
119271,112243
119271,150659
119271,9133
119271,62524
119271,54832
119271,30851
119271,130519
119271,76981
119271,35795
119271,35285
119271,134741
119271,159436
119271,67720
119271,113538
119271,117071
119271,114329
119271,52878
119271,153624
119271,157209
119271,100661
119271,165273
119271,98494
119271,136667
119271,58416
119271,7223
119271,21738
119271,75502
119271,132513
119271,24650
119271,72710
119271,151001
119271,121399
119271,46585
119271,21733
119271,111402
119271,140849
119271,72466
119271,25028
119271,84046
119271,47769
119271,806
119271,60200
119271,9581
119271,115091
119271,124557
119271,12147
119271,102935
119271,7023
119271,106179
119271,137087
119271,114881
119271,36080
119271,148288
119271,85350
119271,153211
119271,63544
119271,159368
119271,78572
119271,11142
119271,1599
119271,49457
119271,82598
119271,57124
119271,24921
119271,74377
119271,88265
119271,96043
119271,162504
119271,77894
119271,26423
119271,125121
119271,151553
119271,112065
119271,40307
119271,118586
119271,91479
119271,143223
119271,229
119271,167759
119271,150082
119271,131713
119271,121990
119271,155900
119271,33769
119271,19663
119271,81246
119271,156562
119271,62504
119271,122041
119271,89081
119271,20561
119271,77744
119271,152694
119271,24908
119271,81476
119271,97965
119271,74684
119271,31800
119271,150747
119271,4771
119271,154191
119271,74022
119271,109952
119271,98864
119271,115128
119271,115414
119271,49609
119271,118609
119271,40630
119271,37841
119271,55142
119271,76603
119271,79244
119271,108584
119271,119937
119271,57384
119271,91310
119271,56381
119271,69225
119271,45770
119271,155131
119271,164671
119271,86606
119271,16850
119271,107706
119271,79729
119271,110501
119271,112931
119271,26992
119271,158578
119271,100676
119271,108271
119271,33666
119271,30038
119271,69118
119271,96332
119271,27786
119271,106319
70547,13694
70547,151049
70547,129225
70547,92866
70547,134496
70547,68129
70547,119457
70547,123504
70547,68374
70547,144304
70547,96047
70547,160036
70547,164728
70547,73166
70547,66305
70547,15427
70547,68137
70547,90883
70547,153896
70547,39012
70547,60974
70547,80750
70547,31792
70547,110437
70547,96214
70547,99118
70547,145490
70547,3436
70547,63168
70547,24630
70547,74395
70547,71703
70547,5629
70547,68159
70547,135939
70547,43361
70547,97741
70547,39767
70547,30789
70547,3697
70547,151898
70547,51476
70547,75470
70547,111521
70547,4322
70547,16484
70547,107090
70547,28118
70547,91167
70547,76126
70547,69997
70547,55973
70547,121401
70547,67892
70547,71581
70547,128227
70547,156459
70547,49568
70547,161111
70547,7880
70547,89483
70547,20443
70547,34406
70547,150428
70547,70853
70547,42389
70547,19447
70547,111071
70547,52285
70547,28771
70547,23701
70547,99143
70547,147119
70547,55123
70547,67710
70547,58067
70547,155119
70547,139356
70547,5080
70547,25181
70547,131425
70547,167823
70547,96955
70547,134544
70547,123115
70547,37685
70547,15422
70547,37781
70547,119111
70547,14428
70547,141361
70547,40693
70547,136618
70547,19394
70547,25509
70547,123856
70547,14255
70547,51450
70547,112982
70547,18200
70547,55544
70547,61971
70547,50960
70547,10344
70547,19323
70547,125382
70547,156132
70547,84913
70547,117526
70547,62106
70547,64099
70547,118405
70547,90426
70547,45351
70547,159830
70547,126742
70547,34891
70547,146349
6088,10706
6088,74318
6088,18726
6088,126128
6088,142197
6088,45872
6088,158352
6088,106281
6088,64368
6088,26878
6088,61415
6088,166849
6088,99005
6088,154578
6088,89203
6088,120587
6088,47860
6088,132579
6088,145231
6088,28038
6088,90677
6088,91369
6088,151450
6088,129353
6088,3083
6088,77856
6088,167747
6088,5343
6088,116206
6088,117715
6088,156396
6088,112663
6088,29974
6088,9095
6088,5605
6088,95748
6088,131143
6088,44949
6088,129970
6088,48834
6088,100043
6088,73268
6088,7727
6088,147717
6088,46084
6088,11312
6088,12257
6088,94285
6088,5872
6088,143301
6088,52258
6088,62522
6088,121288
6088,58591
6088,120889
6088,139310
6088,64936
6088,104951
6088,76804
6088,111325
6088,131000
6088,61002
6088,5497
6088,90903
6088,127034
6088,136951
6088,162886
6088,20461
6088,66140
6088,57871
6088,75745
6088,43678
6088,88228
6088,136014
6088,125985
6088,46372
6088,7866
6088,53502
6088,70812
6088,57523
6088,17023
6088,8853
6088,119126
6088,41273
6088,20413
6088,81384
6088,42808
6088,137469
6088,4025
6088,91755
6088,150528
6088,46770
6088,49678
6088,152478
6088,117184
6088,89511
6088,51608
6088,127809
6088,131146
6088,159556
6088,29027
6088,112598
6088,82103
6088,9517
6088,117763
6088,74098
6088,33004
6088,62640
6088,59033
6088,43891
49535,135875
49535,91255
49535,24774
49535,127489
49535,8044
49535,116239
49535,22303
49535,40223
49535,156098
49535,78360
49535,6252
49535,93436
49535,95748
49535,44466
49535,24396
49535,372
49535,10182
49535,27821
49535,13043
49535,93844
49535,129940
49535,127536
49535,147167
49535,7222
49535,9133
49535,7208
49535,28885
49535,8656
49535,155111
49535,83012
49535,143515
49535,58833
49535,100445
49535,43382
49535,3603
49535,140789
49535,28092
49535,136835
49535,28482
49535,43754
49535,62751
49535,53655
49535,65478
49535,102331
49535,20138
49535,150528
49535,101027
49535,126492
49535,102868
49535,62520
49535,146358
49535,50369
49535,115953
49535,141304
49535,69846
49535,148999
49535,50184
49535,62048
49535,127951
49535,110218
49535,148230
49535,99131
49535,102076
49535,68103
49535,111838
49535,134552
49535,38564
49535,72566
49535,86439
49535,68012
49535,94476
49535,161593
49535,128188
49535,11770
49535,156504
49535,93990
49535,134412
49535,111579
49535,90081
49535,130535
49535,83079
49535,107872
49535,92213
22035,118729
22035,19841
22035,151740
22035,53344
22035,146388
22035,70387
22035,47903
22035,116086
22035,35978
22035,36540
22035,140011
22035,144793
22035,68681
22035,283
22035,53345
22035,21304
22035,30008
22035,148764
22035,38726
22035,163418
22035,116298
22035,51745
22035,59264
22035,132468
22035,45562
22035,108156
22035,165904
22035,49490
22035,5001
22035,116429
22035,136951
22035,17106
22035,46387
22035,86369
22035,64136
22035,123739
22035,32670
22035,125527
22035,123113
22035,142500
22035,16429
22035,29215
22035,72032
22035,29873
22035,94951
22035,116223
22035,92006
22035,26329
22035,20894
22035,10088
22035,67317
22035,66478
22035,38828
22035,82255
22035,131301
22035,94762
22035,37972
22035,87268
22035,124771
22035,115232
22035,131152
22035,58945
22035,151759
22035,151297
22035,53109
22035,60863
22035,104278
22035,121099
22035,78446
22035,116973
22035,58072
22035,66157
22035,93845
22035,46317
22035,110476
22035,135316
22035,55847
22035,104468
22035,39515
22035,7915
22035,140916
22035,153840
22035,132447
22035,26972
22035,2457
22035,137368
22035,117278
22035,7738
22035,114348
22035,132785
22035,108999
22035,65147
22035,23802
22035,18631
22035,136223
22035,77822
22035,46640
22035,125301
22035,107694
22035,158208
22035,36737
22035,99398
22035,148166
22035,144642
22035,78754
22035,112893
22035,27388
22035,138041
22035,48113
22035,148517
22035,109967
22035,46975
22035,39477
22035,72282
22035,67654
22035,158120
22035,70678
22035,26946
22035,26312
22035,126066
22035,43433
22035,121310
22035,123582
22035,116112
22035,85510
22035,107208
22035,113366
22035,146815
22035,46170
22035,83661
22035,132520
22035,50399
22035,135716
22035,111541
22035,2989
22035,122410
22035,97217
22035,106539
22035,61408
22035,71507
22035,147164
22035,119099
22035,114128
22035,45964
22035,122066
22035,30821
22035,70825
22035,141834
22035,152243
22035,105444
22035,66770
22035,156841
22035,31313
22035,133027
22035,77714
22035,38878
22035,30292
22035,70169
22035,141670
22035,99889
22035,127856
22035,142795
22035,6388
22035,13884
22035,46868
22035,87786
22035,17233
22035,48199
22035,15889
22035,39191
22035,123434
22035,154093
22035,89690
22035,97950
22035,59965
22035,128787
22035,133257
22035,26400
22035,124709
22035,108350
22035,41311
22035,136429
22035,4271
22035,166156
22035,65809
22035,57339
22035,34563
22035,154488
22035,158698
22035,52847
22035,64777
22035,32602
22035,152021
22035,2522
22035,54633
22035,155027
22035,138246
22035,9582
22035,55911
22035,99608
22035,119299
22035,94795
22035,16284
22035,131006
22035,108980
22035,125264
22035,99696
22035,157685
22035,24612
22035,17751
22035,20113
22035,138747
22035,62135
22035,9511
22035,144020
22035,56544
22035,157901
22035,141346
22035,154803
22035,98454
22035,143295
22035,52461
22035,28772
22035,67351
22035,90675
22035,58080
22035,86089
22035,119748
22035,63478
22035,105879
22035,244
22035,142236
22035,3161
22035,132488
22035,38463
22035,53751
22035,32908
22035,5641
22035,87534
22035,109076
22035,118322
22035,65340
22035,128121
22035,98045
22035,61818
22035,128154
22035,119890
22035,3004
22035,108271
22035,99850
22035,154231
22035,64909
22035,19010
22035,40639
22035,49831
22035,109674
22035,122398
123130,51122
123130,58518
123130,119838
123130,55056
123130,79935
123130,81831
123130,109907
123130,1789
123130,54627
123130,37310
123130,44365
123130,30129
123130,56067
123130,107991
123130,66808
123130,84250
123130,85287
123130,115537
123130,111355
123130,112461
123130,26471
123130,150020
123130,96012
123130,70972
123130,112780
123130,85242
123130,55116
123130,10876
123130,10329
123130,146547
123130,124367
123130,78776
123130,128603
123130,92731
123130,21021
123130,167598
123130,50292
123130,139393
123130,59013
123130,44421
123130,64583
123130,18444
123130,41525
123130,66564
123130,138003
123130,61755
123130,4594
123130,119175
123130,6908
123130,88177
123130,93354
123130,92103
123130,48930
123130,41669
123130,24238
123130,86455
123130,25153
123130,164900
123130,122838
123130,140679
123130,70116
123130,103762
123130,25354
123130,32284
123130,125684
123130,31962
123130,115542
123130,12948
123130,147303
123130,90792
123130,30954
123130,3907
123130,95644
123130,8119
123130,31114
123130,86944
123130,6439
123130,93833
123130,23923
123130,162312
123130,71536
123130,161918
123130,5460
123130,165291
123130,164899
123130,11393
123130,141437
123130,7704
123130,101020
123130,81234
123130,116308
123130,91774
123130,111924
123130,162831
123130,138620
123130,124111
123130,19066
123130,84357
123130,95935
123130,20649
123130,21097
123130,37440
123130,119207
123130,153256
123130,13102
123130,132108
123130,143000
123130,8298
123130,147739
123130,6970
123130,41812
123130,18117
123130,138430
123130,162300
123130,70000
123130,67900
123130,124609
123130,69319
123130,38939
123130,105116
123130,144692
123130,108308
123130,94731
123130,124920
123130,75004
123130,2971
123130,124248
123130,151136
123130,150278
123130,22282
123130,79590
123130,825
123130,6904
123130,127491
123130,144566
123130,29239
123130,35424
123130,101340
123130,31242
123130,60017
123130,149614
123130,46281
123130,155131
123130,62189
123130,84914
123130,2119
111924,124091
111924,166852
111924,159258
111924,80946
111924,94054
111924,164818
111924,96383
111924,24193
111924,108088
111924,73347
111924,34750
111924,23887
111924,84423
111924,37924
111924,7642
111924,96012
111924,14934
111924,41017
111924,123152
111924,55496
111924,42155
111924,86455
111924,96939
111924,50855
111924,167962
111924,61087
111924,78308
111924,74392
111924,161380
111924,1311
111924,147496
111924,112461
111924,48789
111924,110096
111924,89013
111924,24083
111924,35424
111924,43476
111924,11691
111924,75847
111924,104700
111924,95292
111924,116408
111924,50466
111924,23812
111924,128471
111924,76842
111924,105116
111924,151013
111924,82689
111924,5856
111924,1516
111924,99469
111924,423
111924,68588
111924,110223
111924,167139
111924,115446
111924,133401
111924,37561
111924,89960
111924,48966
111924,154742
111924,100060
111924,166644
111924,97348
111924,104404
111924,42646
111924,65361
111924,85494
111924,60692
111924,163788
111924,149595
111924,5308
111924,130492
111924,124028
111924,21530
111924,118994
111924,147498
111924,77195
111924,166731
111924,84357
111924,68001
111924,147625
111924,109516
111924,45491
111924,138498
111924,108597
111924,30628
111924,113643
111924,121412
111924,82911
111924,45242
111924,85823
111924,95883
111924,3659
111924,124639
111924,138777
111924,79023
111924,75004
111924,145081
111924,107112
111924,109994
111924,85117
111924,115537
111924,125724
111924,112878
111924,26627
111924,89269
111924,111776
111924,15697
111924,81117
111924,53779
111924,11568
111924,101592
111924,8298
111924,136457
111924,136407
111924,116472
111924,90496
111924,78376
111924,127491
111924,84592
111924,18374
111924,123491
111924,161171
111924,91081
111924,70497
111924,59068
111924,62079
111924,32970
111924,731
111924,11171
111924,81931
111924,46767
111924,99684
111924,2367
111924,140740
111924,97632
111924,91942
111924,89431
111924,90529
109698,13471
109698,66317
109698,56778
109698,64727
109698,23843
109698,17855
109698,97502
109698,36914
109698,151049
109698,8408
109698,155745
109698,129225
109698,127905
109698,12924
109698,157278
109698,80691
109698,89296
109698,20302
109698,68129
109698,62354
109698,119457
109698,127528
109698,74395
109698,128746
109698,100691
109698,24923
109698,113840
109698,56910
109698,1999
109698,119594
109698,121572
109698,22922
109698,62847
109698,144814
109698,37972
109698,53530
109698,15422
109698,68159
109698,40992
109698,65456
109698,61971
109698,86694
109698,109212
109698,114704
109698,80579
109698,57706
109698,28862
109698,75719
109698,107090
109698,124675
109698,6783
109698,48438
109698,154294
109698,134544
109698,19549
109698,70904
109698,125074
109698,12955
109698,75470
109698,42919
109698,133603
109698,56680
109698,70293
109698,141996
109698,92122
109698,97322
109698,149860
109698,16472
109698,17713
109698,27867
109698,113113
109698,14428
109698,66412
109698,117229
109698,85745
109698,20014
109698,35154
109698,119972
109698,143220
109698,43487
109698,63246
109698,57845
109698,119111
109698,87667
109698,43778
109698,51476
109698,116577
109698,80883
109698,7831
109698,139356
109698,114338
109698,147371
109698,39767
109698,75474
109698,25181
109698,159830
109698,86975
109698,70853
109698,161652
109698,120313
109698,100692
109698,45967
109698,103556
109698,139182
109698,99464
109698,103000
109698,78712
109698,117526
109698,42015
109698,34950
109698,31792
109698,165744
109698,109452
109698,80750
109698,139532
109698,34476
109698,131830
109698,68434
109698,106406
109698,56276
109698,74547
109698,143367
109698,42682
109698,82599
109698,38876
109698,54746
109698,68809
109698,93696
109698,152992
109698,158314
109698,123280
109698,147119
109698,111291
109698,79899
109698,153896
109698,128069
109698,83125
109698,152388
109698,109391
109698,141999
109698,165404
114747,127173
114747,18648
114747,96511
114747,19959
114747,72242
114747,17255
114747,11848
114747,104385
114747,107468
114747,16569
114747,4209
114747,14457
114747,150484
114747,61632
114747,75699
114747,29448
114747,24643
114747,45466
114747,164709
114747,67318
114747,54631
114747,101199
114747,108255
114747,60323
114747,165936
114747,31593
114747,163269
114747,161233
114747,56673
114747,77715
114747,45106
114747,48944
114747,72349
114747,145068
114747,124162
114747,88898
114747,72825
114747,148386
114747,11907
114747,64251
114747,57858
114747,86350
114747,35275
114747,158699
114747,35277
114747,48134
114747,144558
114747,129249
114747,136723
114747,161255
114747,158008
114747,155427
114747,68448
114747,147569
114747,129826
114747,44965
114747,23749
114747,109106
114747,10498
114747,159074
114747,39790
114747,102920
114747,34090
114747,64355
114747,30117
114747,109539
114747,12824
114747,145270
114747,101424
114747,155603
114747,121679
114747,15383
114747,45126
114747,105663
114747,73758
114747,110408
114747,81519
114747,35643
114747,8752
114747,18651
114747,142436
114747,61614
114747,143112
114747,142352
114747,94928
114747,85587
114747,109249
114747,89308
114747,114235
114747,41255
114747,155467
114747,167753
114747,54824
114747,107267
114747,160767
114747,61075
114747,2959
114747,83145
114747,69750
114747,160197
114747,52676
114747,93882
114747,44954
114747,66108
114747,158859
114747,33416
114747,12938
114747,60391
114747,166629
114747,158960
114747,166796
114747,127611
114747,24810
114747,90257
114747,29887
114747,91240
114747,54512
114747,89583
114747,84089
114747,89106
114747,113940
114747,72945
114747,155186
114747,120001
114747,33711
114747,57963
114747,95
114747,104910
114747,117287
114747,12933
114747,82376
114747,140154
114747,113577
114747,90703
114747,100143
114747,111438
114747,15659
114747,39918
114747,117637
114747,127735
114747,26125
114747,68322
114747,6182
114747,8807
114747,33643
114747,155428
114747,63716
114747,123627
114747,137657
114747,120027
114747,94830
114747,121214
114747,63855
114747,63605
114747,35016
114747,72429
114747,125193
114747,149758
114747,156020
114747,140445
114747,40075
114747,35732
114747,27356
114747,84003
114747,32096
114747,91525
114747,39099
114747,25091
114747,164138
114747,157601
114747,84761
114747,145169
114747,108036
114747,97260
114747,13589
114747,12766
114747,101592
114747,154215
114747,114132
114747,156371
114747,2966
114747,150034
114747,117685
114747,93532
114747,47578
114747,80501
114747,155369
114747,138398
114747,143864
114747,18485
114747,62898
114747,63241
114747,107159
114747,152778
114747,149389
114747,14099
114747,140869
114747,161274
114747,16690
114747,45362
114747,2973
114747,140003
114747,131316
114747,134481
114747,124134
114747,9142
114747,160964
114747,12588
114747,11791
114747,53545
114747,144296
114747,141863
114747,53102
114747,162675
114747,152695
114747,126394
114747,21035
114747,5891
114747,30715
114747,43528
114747,97744
114747,124240
114747,25831
114747,109916
114747,87919
114747,14906
114747,87224
114747,118269
114747,26119
114747,30242
114747,109840
114747,156550
114747,103471
114747,65039
114747,120270
114747,8884
114747,86468
114747,12944
114747,167782
114747,47105
114747,88876
114747,21817
114747,90850
114747,111923
114747,144246
114747,108234
114747,5623
114747,112782
114747,58625
114747,9648
114747,80776
114747,106461
114747,133667
114747,148185
114747,116437
114747,154613
114747,18922
114747,135834
114747,74071
114747,10251
114747,118847
114747,1760
114747,124316
114747,15334
114747,83638
114747,150714
96657,66128
96657,62589
96657,13748
96657,4209
96657,50635
96657,109876
96657,146626
96657,8245
96657,32439
96657,51967
96657,108727
96657,76311
96657,62790
96657,56074
96657,564
96657,57136
96657,145560
96657,59194
96657,148676
96657,9005
96657,8602
96657,73409
96657,119609
96657,160483
96657,162365
96657,17767
96657,2317
96657,60927
96657,88162
96657,85298
96657,22803
96657,20445
96657,100440
96657,6940
96657,7721
96657,83538
96657,106407
96657,49897
96657,166125
96657,4642
96657,14365
96657,39163
96657,33266
96657,86228
96657,46158
96657,165936
96657,2358
96657,134438
96657,55393
96657,106970
96657,38838
96657,162282
96657,110096
96657,53084
96657,72864
96657,159771
96657,126453
96657,148140
96657,166456
96657,140479
96657,30010
96657,162230
96657,84004
96657,58308
96657,124971
96657,93705
96657,115483
96657,37893
96657,34856
96657,104602
96657,55651
96657,107258
96657,28185
96657,130091
96657,10981
96657,49759
96657,43234
96657,63803
96657,45064
96657,70467
96657,16494
96657,85275
96657,14726
96657,124162
96657,55898
96657,68448
96657,68082
96657,16928
96657,160019
96657,105647
96657,120858
96657,51074
96657,4503
96657,2420
96657,155451
96657,145762
96657,102156
96657,145685
96657,60105
96657,70251
96657,131213
96657,102482
96657,100284
96657,162304
96657,158315
96657,26771
96657,29694
96657,4771
96657,32459
96657,155603
96657,74532
96657,66836
96657,106540
96657,23194
96657,154408
96657,67194
96657,156907
96657,136206
96657,49137
96657,127765
96657,77164
96657,67232
96657,65965
96657,167586
96657,146759
96657,31064
96657,95392
96657,87346
96657,79339
96657,26733
96657,44954
96657,144836
96657,85878
96657,34932
96657,55028
96657,41663
96657,7288
96657,74860
96657,19536
96657,53047
96657,124231
96657,46281
96657,41159
96657,2498
96657,27488
96657,121931
96657,97733
96657,29494
96657,135413
96657,100680
96657,128099
96657,109087
96657,47769
96657,166555
96657,79815
96657,110900
96657,21040
96657,59333
96657,153343
96657,53840
96657,116198
96657,36132
96657,110869
96657,34190
96657,11785
96657,31594
96657,148152
96657,113739
96657,73618
96657,107004
96657,21469
96657,67742
96657,133654
96657,14909
96657,166904
96657,103781
96657,152048
96657,60576
96657,92691
96657,81929
96657,90007
96657,43723
96657,97078
96657,128662
96657,146912
96657,68479
96657,60719
96657,158391
96657,27903
96657,151583
96657,63825
96657,125488
96657,21629
96657,175
96657,64377
96657,23019
96657,157383
96657,144071
96657,32267
96657,114257
96657,67396
96657,49122
96657,36580
96657,143973
96657,83571
96657,9142
96657,59137
96657,99384
96657,90224
96657,148227
96657,133199
96657,28623
96657,66814
96657,32625
96657,52625
96657,55002
96657,128599
96657,130139
96657,144494
96657,113179
96657,8197
96657,74306
96657,15728
96657,1249
96657,114457
96657,167780
96657,61406
96657,117266
96657,24671
96657,141496
96657,122083
96657,106079
96657,15880
96657,114049
96657,106461
96657,95786
96657,153728
96657,166391
96657,56318
2860,588
2860,13976
2860,61724
2860,9186
2860,39819
2860,112160
2860,108727
2860,147501
2860,140664
2860,118580
2860,8776
2860,40096
2860,16952
2860,102164
2860,55161
2860,138597
2860,22492
2860,117962
2860,101144
2860,65912
2860,125225
2860,42270
2860,82501
2860,121442
2860,103805
2860,122671
2860,5985
2860,95516
2860,54226
2860,152346
2860,98408
2860,42269
2860,157588
2860,13019
2860,90589
2860,137392
2860,153071
2860,26731
2860,143514
2860,77168
2860,114734
2860,80826
2860,12298
2860,135488
2860,20838
2860,16593
2860,110935
2860,82575
2860,125279
2860,124733
2860,25972
2860,128700
2860,84991
2860,92906
2860,105620
2860,155930
2860,107051
2860,24172
2860,158813
2860,30417
2860,78646
2860,31456
2860,154968
2860,94405
2860,147463
2860,28828
2860,40919
2860,121874
2860,56896
2860,121002
2860,131980
2860,123110
2860,125294
2860,102307
2860,120919
2860,61674
2860,48895
2860,113769
2860,52634
2860,160241
2860,126412
2860,115581
2860,29781
2860,82148
2860,15593
2860,83240
2860,132847
2860,79657
2860,63549
2860,145577
2860,66590
2860,32734
2860,113804
28128,102024
28128,152599
28128,19424
28128,78523
28128,146867
28128,61388
28128,117173
28128,20064
28128,61928
28128,134263
28128,112160
28128,118084
28128,135628
28128,33728
28128,4288
28128,96309
28128,46688
28128,141919
28128,75849
28128,50338
28128,29955
28128,77100
28128,16872
28128,150188
28128,112222
28128,101516
28128,65395
28128,107631
28128,78786
28128,53614
28128,37588
28128,15809
28128,160553
28128,15909
28128,151002
28128,108745
28128,66692
28128,53084
28128,132007
28128,5883
28128,134086
28128,111413
28128,162311
28128,52917
28128,17121
28128,107278
28128,165990
28128,49141
28128,124406
28128,137911
28128,150820
28128,28925
28128,151055
28128,66785
28128,137379
28128,4983
28128,129370
28128,104789
28128,60988
28128,162910
28128,13255
28128,65425
28128,34114
28128,71805
28128,52056
28128,121238
28128,110206
28128,149205
28128,87018
28128,62343
28128,161691
28128,27530
28128,128148
28128,50591
28128,136426
28128,115829
28128,168070
28128,38064
28128,29975
28128,99656
28128,2478
28128,100859
28128,67120
28128,92050
28128,92281
28128,165125
28128,77880
28128,45150
28128,3581
28128,158876
28128,52340
28128,116262
28128,48037
28128,69233
28128,61410
28128,158801
28128,39341
28128,18348
28128,153086
28128,58416
28128,21469
28128,142238
28128,9477
28128,44146
28128,66017
28128,126849
28128,51666
28128,158363
28128,45379
28128,165252
28128,108308
28128,134011
28128,34986
28128,72821
28128,65142
28128,6561
28128,135172
28128,42722
28128,64690
28128,96980
28128,146709
28128,84007
28128,38036
28128,133996
28128,45449
28128,105579
28128,72226
28128,163678
28128,44814
28128,109024
28128,43137
28128,31254
28128,108270
28128,61766
28128,16811
28128,35026
28128,128800
28128,106549
28128,126887
28128,1491
28128,44966
28128,16244
28128,98701
28128,29345
28128,165392
28128,53146
28128,104592
28128,80767
28128,125332
28128,144422
28128,128616
28128,123019
28128,39358
28128,154872
28128,140038
28128,6416
28128,144571
28128,2354
28128,12942
28128,156544
28128,145841
28128,83106
28128,77170
28128,113030
28128,134643
28128,26851
28128,44329
28128,51767
28128,144544
28128,26556
28128,127106
28128,45874
28128,134162
28128,31868
28128,20625
28128,78293
28128,147741
28128,148853
28128,43170
28128,62415
28128,40760
28128,82112
28128,92494
28128,154027
28128,164536
28128,27504
28128,86468
28128,16355
28128,125391
28128,109954
28128,75324
28128,46946
28128,3420
28128,70915
28128,92420
28128,160972
85776,3092
85776,17255
85776,85496
85776,146867
85776,61388
85776,49441
85776,166222
85776,100718
85776,86634
85776,144543
85776,124481
85776,57259
85776,33042
85776,16872
85776,24947
85776,73980
85776,13938
85776,14632
85776,70000
85776,155218
85776,140881
85776,64208
85776,77057
85776,71318
85776,4372
85776,124721
85776,3402
85776,141187
85776,79703
85776,85254
85776,84742
85776,40936
85776,53731
85776,140814
85776,11028
85776,156470
85776,46039
85776,79527
85776,110019
85776,113030
85776,127536
85776,76978
85776,70292
85776,27472
85776,129395
85776,75321
85776,160122
85776,79422
85776,89948
85776,100002
85776,80916
85776,150150
85776,145734
85776,24073
85776,64259
85776,126007
85776,104730
85776,66548
85776,64412
85776,163991
85776,75548
85776,70177
85776,24967
85776,164536
85776,75004
85776,70854
85776,64889
85776,75488
85776,48037
85776,81802
85776,25864
85776,78436
85776,10110
85776,53910
85776,165933
85776,114479
85776,141893
85776,161609
85776,123853
85776,142721
85776,154872
85776,113256
85776,159824
85776,102542
85776,101248
85776,83662
85776,39327
85776,73483
85776,139227
85776,141612
85776,65193
85776,125332
85776,72279
85776,80603
85776,105579
85776,147403
85776,100115
85776,83416
85776,153326
85776,8895
85776,42892
85776,113962
85776,167974
85776,161436
85776,97970
85776,75154
85776,30327
85776,140577
85776,21517
85776,126591
85776,163759
85776,102893
85776,96988
85776,27504
85776,98265
85776,67687
85776,73863
85776,44146
85776,158363
85776,90671
85776,104487
85776,65461
85776,52416
85776,68611
85776,47709
85776,145239
85776,136571
85776,18276
85776,112884
85776,109703
81802,102024
81802,73900
81802,142021
81802,114715
81802,13748
81802,122975
81802,137854
81802,17635
81802,80813
81802,39417
81802,140260
81802,80701
81802,106390
81802,29397
81802,57664
81802,762
81802,148170
81802,110961
81802,141023
81802,135016
81802,136804
81802,142328
81802,59748
81802,146900
81802,67648
81802,131645
81802,125444
81802,62669
81802,100718
81802,143539
81802,32511
81802,51532
81802,120278
81802,30988
81802,111565
81802,86634
81802,144543
81802,131116
81802,16872
81802,47242
81802,97713
81802,67503
81802,78087
81802,29121
81802,48809
81802,150896
81802,13938
81802,103126
81802,127666
81802,14632
81802,140864
81802,48932
81802,14689
81802,108015
81802,64208
81802,139630
81802,3141
81802,118663
81802,26063
81802,16618
81802,67453
81802,22529
81802,153125
81802,98785
81802,44360
81802,85121
81802,78343
81802,106751
81802,74169
81802,153198
81802,6969
81802,71004
81802,73461
81802,140814
81802,40167
81802,30307
81802,127399
81802,23935
81802,74466
81802,105075
81802,151570
81802,159149
81802,97462
81802,82839
81802,13236
81802,56036
81802,63546
81802,113030
81802,160776
81802,77033
81802,82346
81802,69717
81802,71022
81802,87355
81802,63331
81802,72220
81802,165813
81802,106810
81802,52773
81802,70292
81802,37220
81802,23449
81802,145312
81802,65745
81802,51520
81802,106488
81802,154174
81802,61771
81802,52568
81802,52637
81802,114976
81802,158368
81802,33719
81802,116472
81802,97325
81802,79979
81802,133937
81802,66571
81802,66548
81802,113586
81802,83000
81802,163168
81802,4763
81802,57397
81802,37680
81802,27376
81802,67421
81802,75221
81802,74230
81802,62087
81802,27210
81802,62123
81802,34986
81802,9794
81802,131140
81802,102660
81802,129500
81802,164536
81802,71661
81802,8309
81802,65478
81802,143325
81802,17790
81802,82940
81802,126613
81802,151055
81802,36267
81802,86932
81802,64889
81802,154021
81802,37913
81802,55489
81802,148416
81802,127315
81802,71938
81802,152619
81802,151523
81802,63204
81802,137745
81802,156477
81802,10491
81802,166412
81802,4669
81802,80283
81802,146058
81802,144278
81802,17861
81802,111705
81802,61330
81802,161557
81802,64135
81802,4615
81802,164677
81802,38078
81802,55703
81802,123171
81802,56562
81802,113075
81802,64120
81802,112420
81802,71303
81802,117187
81802,56268
81802,65463
81802,128240
81802,100592
81802,31472
81802,136038
81802,158363
81802,159561
81802,77604
81802,117787
81802,145193
81802,155853
81802,41754
81802,77503
81802,23321
81802,365
81802,161609
81802,149387
81802,14064
81802,113343
81802,122855
81802,157184
81802,34239
81802,150408
81802,99225
81802,144131
81802,20783
81802,24429
81802,8895
81802,59026
81802,15676
81802,26872
81802,64441
81802,148853
81802,5859
81802,74855
81802,152200
81802,95477
81802,150267
81802,114511
81802,18276
81802,43583
81802,1310
81802,97970
81802,77289
81802,6997
81802,101248
81802,65371
81802,30788
81802,13558
81802,164855
81802,90373
81802,37718
81802,150136
81802,154681
81802,28442
81802,162320
81802,140391
81802,157420
81802,82205
81802,115872
81802,67212
81802,128515
81802,3659
81802,57708
81802,56740
81802,86903
81802,52702
81802,133996
81802,40468
81802,79381
81802,117270
81802,35804
81802,113256
81802,116837
81802,115843
81802,7648
81802,94285
81802,90496
81802,130723
81802,121812
81802,141630
81802,156185
81802,3769
81802,104338
81802,164381
81802,104439
